,accuracy,accuracy_0,accuracy_1,alpha,calibration_neg_0,calibration_neg_1,calibration_neg_gap_0,calibration_neg_gap_1,calibration_pos_0,calibration_pos_1,calibration_pos_gap_0,calibration_pos_gap_1,count_0,count_1,dropout_rate,false_neg_0,false_neg_1,false_pos_0,false_pos_1,fn_0,fn_1,fn_gap_0,fn_gap_1,fp_0,fp_1,fp_gap_0,fp_gap_1,learning_rate,n_h,n_h_adv,parity_gap_0,parity_gap_1,roc_auc,total_num_iters,true_neg_0,true_neg_1,true_pos_0,true_pos_1,y_hat_0,y_hat_1
0,0.2547755051900989,0.3234806629834254,0.11713705958310275,,0.39057971014492754,0.39057971014492754,0.0,0.0,0.22193141399906047,0.22193141399906047,0.0,0.0,10860,5421,0.5,507,32,6840,4754,0.15571253071253072,0.05423728813559322,0.10147524257693749,0.10147524257693749,0.8995265649658075,0.9840612709583937,0.08453470599258617,0.08453470599258617,0.1,10,,0.09692799946188396,0.09692799946188396,0.3907081357641117,2000,764,77,2749,558,0.11703499079189687,0.020106991330012914
1,0.839014802530557,0.7994475138121547,0.9182807600073787,,0.14662249747947573,0.14662249747947573,0.0,0.0,0.755741127348643,0.755741127348643,0.0,0.0,10860,5421,0.5,1691,345,487,98,0.5193488943488943,0.5847457627118644,0.0653968683629701,0.0653968683629701,0.06404523934771172,0.020285655143862553,0.04375958420384917,0.04375958420384917,0.1,10,,0.12567781728718175,0.12567781728718175,0.8812709709835921,2000,7117,4733,1565,245,0.8110497237569061,0.9367275410440878
2,0.8345310484613967,0.7960405156537753,0.9116399188341634,,0.14937729465121302,0.14937729465121302,0.0,0.0,0.7410041841004185,0.7410041841004185,0.0,0.0,10860,5421,0.5,1716,359,499,120,0.527027027027027,0.6084745762711864,0.08144754924415942,0.08144754924415942,0.0656233561283535,0.02483957772717864,0.040783778401174864,0.040783778401174864,0.1,10,,0.12300502139724678,0.12300502139724678,0.8753725717987305,2000,7105,4711,1540,231,0.8122467771639043,0.935251798561151
3,0.8293716602174314,0.7897790055248619,0.90868843386829,,0.1504379931948165,0.1504379931948165,0.0,0.0,0.7163695299837926,0.7163695299837926,0.0,0.0,10860,5421,0.5,1731,347,552,148,0.5316339066339066,0.588135593220339,0.0565016865864324,0.0565016865864324,0.07259337190952131,0.030635479196853655,0.04195789271266766,0.04195789271266766,0.1,10,,0.11912538817225016,0.11912538817225016,0.8731923108850369,2000,7052,4683,1525,243,0.8087476979742173,0.9278730861464675
4,0.8261777532092623,0.7847145488029466,0.9092418372993912,,0.15733143061006066,0.15733143061006066,0.0,0.0,0.7241835834068844,0.7241835834068844,0.0,0.0,10860,5421,0.5,1837,368,501,124,0.5641891891891891,0.6237288135593221,0.05953962437013294,0.05953962437013294,0.06588637559179379,0.025667563651417927,0.04021881194037587,0.04021881194037587,0.1,10,,0.11296971772348374,0.11296971772348374,0.8702328133334422,2000,7103,4707,1419,222,0.8232044198895028,0.9361741376129865
5,0.820342730790492,0.77744014732965,0.9062903523335178,,0.15874838524472512,0.15874838524472512,0.0,0.0,0.6962079250106519,0.6962079250106519,0.0,0.0,10860,5421,0.5,1838,374,579,134,0.5644963144963145,0.6338983050847458,0.06940199058843122,0.06940199058843122,0.07614413466596529,0.027737528462016145,0.04840660620394914,0.04840660620394914,0.1,10,,0.11932208589269688,0.11932208589269688,0.8626964531737682,2000,7025,4697,1418,216,0.8161141804788213,0.9354362663715182
6,0.8197899391929243,0.7782688766114181,0.9029699317469102,,0.1533240896154127,0.1533240896154127,0.0,0.0,0.6768813033359193,0.6768813033359193,0.0,0.0,10860,5421,0.5,1736,365,672,161,0.5331695331695332,0.6186440677966102,0.08547453462707699,0.08547453462707699,0.08837453971593898,0.03332643345063134,0.055048106265307636,0.055048106265307636,0.1,10,,0.1306370458244539,0.1306370458244539,0.8660508173443141,2000,6932,4670,1520,225,0.798158379373849,0.9287954251983029
7,0.823045267489712,0.7812154696132597,0.9068437557646191,,0.15702182653647329,0.15702182653647329,0.0,0.0,0.7050573735656609,0.7050573735656609,0.0,0.0,10860,5421,0.5,1818,369,558,136,0.5583538083538083,0.6254237288135593,0.06706992045975102,0.06706992045975102,0.07338243029984219,0.02815152142413579,0.045230908875706397,0.045230908875706397,0.1,10,,0.11793873018881962,0.11793873018881962,0.8612893337607248,2000,7046,4695,1438,221,0.8162062615101289,0.9341449916989485
8,0.8244579571279406,0.7838858195211786,0.9057369489024165,,0.15443458179981237,0.15443458179981237,0.0,0.0,0.7037953795379538,0.7037953795379538,0.0,0.0,10860,5421,0.5,1772,368,575,143,0.5442260442260443,0.6237288135593221,0.07950276933327782,0.07950276933327782,0.07561809573908469,0.029600496791554545,0.046017598947530144,0.046017598947530144,0.1,10,,0.12226409267825855,0.12226409267825855,0.8665186374242263,2000,7029,4688,1484,222,0.8104051565377532,0.9326692492160118
9,0.8300472943922363,0.7909760589318601,0.9083194982475558,,0.13989868891537544,0.13989868891537544,0.0,0.0,0.6888344417220861,0.6888344417220861,0.0,0.0,10860,5421,0.5,1537,341,733,156,0.47205159705159705,0.5779661016949152,0.1059145046433182,0.1059145046433182,0.09639663335086797,0.03229145104533223,0.06410518230553575,0.06410518230553575,0.1,10,,0.1510732255674424,0.1510732255674424,0.8688409160813557,2000,6871,4675,1719,249,0.7742173112338858,0.9252905368013282
10,0.8308457711442786,0.790147329650092,0.9123777900756318,,0.15138638818869282,0.15138638818869282,0.0,0.0,0.7278797996661102,0.7278797996661102,0.0,0.0,10860,5421,0.5,1740,362,539,113,0.5343980343980343,0.6135593220338983,0.07916128763586394,0.07916128763586394,0.07088374539715939,0.023390602359759885,0.0474931430373995,0.0474931430373995,0.1,10,,0.1263229960018386,0.1263229960018386,0.8687347373267669,2000,7065,4718,1516,228,0.8107734806629834,0.937096476664822
11,0.824887906148271,0.7860957642725599,0.902600996126176,,0.14955389790843937,0.14955389790843937,0.0,0.0,0.6908323743766782,0.6908323743766782,0.0,0.0,10860,5421,0.5,1683,362,640,166,0.5168918918918919,0.6135593220338983,0.0966674301420064,0.0966674301420064,0.08416622830089426,0.03436141585593045,0.04980481244496381,0.04980481244496381,0.1,10,,0.13109500499897575,0.13109500499897575,0.8663322809550902,2000,6964,4665,1573,228,0.7962246777163904,0.9273196827153661
12,0.8266077022295928,0.7858195211786372,0.9083194982475558,,0.15189048239895697,0.15189048239895697,0.0,0.0,0.7066666666666667,0.7066666666666667,0.0,0.0,10860,5421,0.5,1733,364,593,133,0.5322481572481572,0.6169491525423729,0.08470099529421571,0.08470099529421571,0.07798527091004734,0.027530531980956324,0.05045473892909101,0.05045473892909101,0.1,10,,0.12861951832499152,0.12861951832499152,0.8686062689793479,2000,7011,4698,1523,226,0.8051565377532228,0.9337760560782143
13,0.8295559240832873,0.7912523020257827,0.9062903523335178,,0.13971356109204833,0.13971356109204833,0.0,0.0,0.6862608695652174,0.6862608695652174,0.0,0.0,10860,5421,0.5,1531,342,736,166,0.4702088452088452,0.5796610169491525,0.1094521717403073,0.1094521717403073,0.0967911625460284,0.03436141585593045,0.06242974669009795,0.06242974669009795,0.1,10,,0.15024174455590644,0.15024174455590644,0.8675130439073615,2000,6868,4665,1725,248,0.7733885819521179,0.9236303265080243
14,0.8240280081076101,0.7813075506445673,0.9096107729201255,,0.1549112938122025,0.1549112938122025,0.0,0.0,0.7031055900621118,0.7031055900621118,0.0,0.0,10860,5421,0.5,1784,364,591,126,0.547911547911548,0.6169491525423729,0.06903760463082498,0.06903760463082498,0.07772225144660705,0.02608155661353757,0.051640694833069475,0.051640694833069475,0.1,10,,0.12503049833826096,0.12503049833826096,0.8654842414042361,2000,7013,4705,1472,226,0.810036832412523,0.935067330750784
15,0.8224310546035256,0.7813075506445673,0.904814609850581,,0.1566412433443661,0.1566412433443661,0.0,0.0,0.7003776751993286,0.7003776751993286,0.0,0.0,10860,5421,0.5,1800,377,575,139,0.5528255528255528,0.6389830508474577,0.08615749802190487,0.08615749802190487,0.07561809573908469,0.028772510867315255,0.04684558487176944,0.04684558487176944,0.1,10,,0.12208390533641933,0.12208390533641933,0.8667149991186619,2000,7029,4692,1456,213,0.8129834254143646,0.935067330750784
16,0.8268533873840673,0.7855432780847146,0.9096107729201255,,0.14584560989982323,0.14584560989982323,0.0,0.0,0.689833641404806,0.689833641404806,0.0,0.0,10860,5421,0.5,1641,339,688,151,0.503992628992629,0.5745762711864407,0.07058364219381175,0.07058364219381175,0.09047869542346133,0.03125646864003312,0.059222226783428214,0.059222226783428214,0.1,10,,0.13790655533371854,0.13790655533371854,0.8689962950347527,2000,6916,4680,1615,251,0.7879373848987109,0.9258439402324294
17,0.8136478103310607,0.7732044198895027,0.894668880280391,,0.15737298636926889,0.15737298636926889,0.0,0.0,0.6584699453551912,0.6584699453551912,0.0,0.0,10860,5421,0.5,1794,365,669,206,0.550982800982801,0.6186440677966102,0.06766126681380924,0.06766126681380924,0.08798001052077854,0.04264127509832333,0.045338735422455215,0.045338735422455215,0.1,10,,0.11671905144817418,0.11671905144817418,0.8544881956114594,2000,6935,4625,1462,225,0.8037753222836096,0.9204943737317838
18,0.8134635464652048,0.7723756906077348,0.8957756871425936,,0.15595255527895738,0.15595255527895738,0.0,0.0,0.6542127335112466,0.6542127335112466,0.0,0.0,10860,5421,0.5,1763,367,709,198,0.5414619164619164,0.6220338983050847,0.08057198184316827,0.08057198184316827,0.09324039978958443,0.04098530324984475,0.05225509653973968,0.05225509653973968,0.1,10,,0.12510148277468125,0.12510148277468125,0.856495879457213,2000,6895,4633,1493,223,0.7972375690607735,0.9223390518354547
19,0.8145077083717216,0.7715469613259669,0.900571850212138,,0.15276241056280887,0.15276241056280887,0.0,0.0,0.6516152716593245,0.6516152716593245,0.0,0.0,10860,5421,0.5,1719,352,762,187,0.527948402948403,0.5966101694915255,0.0686617665431225,0.0686617665431225,0.10021041557075223,0.03870834195818671,0.06150207361256552,0.06150207361256552,0.1,10,,0.1332954715700453,0.1332954715700453,0.8569900455849356,2000,6842,4644,1537,238,0.788305709023941,0.9216011805939863
