,accuracy,accuracy_0,accuracy_1,alpha,calibration_neg_0,calibration_neg_1,calibration_neg_gap_0,calibration_neg_gap_1,calibration_pos_0,calibration_pos_1,calibration_pos_gap_0,calibration_pos_gap_1,count_0,count_1,dropout_rate,false_neg_0,false_neg_1,false_pos_0,false_pos_1,fn_0,fn_1,fn_gap_0,fn_gap_1,fp_0,fp_1,fp_gap_0,fp_gap_1,learning_rate,n_h,n_h_adv,parity_gap_0,parity_gap_1,roc_auc,total_num_iters,true_neg_0,true_neg_1,true_pos_0,true_pos_1,y_hat_0,y_hat_1
0,0.22388059701492538,0.2760589318600368,0.11935067330750784,1,0.5506297229219144,0.5506297229219144,0.0,0.0,0.19257134862898712,0.19257134862898712,0.0,0.0,10860,5421,0.2,989,104,6873,4670,0.30374692874692877,0.17627118644067796,0.1274757423062508,0.1274757423062508,0.9038663861125723,0.9666735665493686,0.06280718043679634,0.06280718043679634,0.001,10,10,0.10949540410170802,0.10949540410170802,0.275240893833582,2000,731,161,2267,486,0.15837937384898712,0.0488839697472791
1,0.795098581168233,0.7423572744014733,0.9007563180225051,1,0.20763447079236552,0.20763447079236552,0.0,0.0,0.8541666666666666,0.8541666666666666,0.0,0.0,10860,5421,0.2,2702,529,96,9,0.8298525798525799,0.8966101694915254,0.06675758963894551,0.06675758963894551,0.01262493424513414,0.0018629683295383979,0.010761965915595742,0.010761965915595742,0.001,10,10,0.04693992362421162,0.04693992362421162,0.8504754416151715,2000,7508,4822,554,61,0.9401473296500921,0.9870872532743037
2,0.8309071924328972,0.7897790055248619,0.9133001291274673,1,0.1629299540453976,0.1629299540453976,0.0,0.0,0.784783741532048,0.784783741532048,0.0,0.0,10860,5421,0.2,1901,439,382,31,0.5838452088452089,0.7440677966101695,0.16022258776496068,0.16022258776496068,0.05023671751709626,0.006416890912854482,0.04381982660424178,0.04381982660424178,0.001,10,10,0.12637160989440488,0.12637160989440488,0.8848840282521635,2000,7222,4800,1355,151,0.8400552486187846,0.9664268585131894
3,0.8383391683557521,0.7974217311233885,0.9203099059214167,1,0.15377551741188106,0.15377551741188106,0.0,0.0,0.7857815442561206,0.7857815442561206,0.0,0.0,10860,5421,0.2,1786,391,414,41,0.5485257985257985,0.6627118644067796,0.11418606588098112,0.11418606588098112,0.054445028932140975,0.008486855723452702,0.04595817320868827,0.04595817320868827,0.001,10,10,0.12920838849532368,0.12920838849532368,0.8919887000546367,2000,7190,4790,1470,199,0.8265193370165745,0.9557277255118982
4,0.841041705054972,0.8004604051565377,0.9223390518354547,1,0.1523688484078232,0.1523688484078232,0.0,0.0,0.7969782813975449,0.7969782813975449,0.0,0.0,10860,5421,0.2,1788,370,379,51,0.5491400491400491,0.6271186440677966,0.0779785949277475,0.0779785949277475,0.04984218832193582,0.010556820534050921,0.0392853677878849,0.0392853677878849,0.001,10,10,0.12008288821556445,0.12008288821556445,0.895815965328601,2000,7225,4780,1468,220,0.829926335174954,0.9500092233905184
5,0.8397518579939807,0.7978821362799263,0.9236303265080243,1,0.15628935217573808,0.15628935217573808,0.0,0.0,0.8112732762959235,0.8112732762959235,0.0,0.0,10860,5421,0.2,1868,366,327,48,0.5737100737100738,0.6203389830508474,0.04662890934077368,0.04662890934077368,0.043003682272488165,0.009935831090871455,0.03306785118161671,0.03306785118161671,0.001,10,10,0.1077437242726006,0.1077437242726006,0.8977955362685758,2000,7277,4783,1388,224,0.8420810313075506,0.9498247555801512
6,0.8400589644370738,0.7982504604051566,0.9238147943183914,1,0.15762345893988994,0.15762345893988994,0.0,0.0,0.8227650727650727,0.8227650727650727,0.0,0.0,10860,5421,0.2,1895,368,296,45,0.582002457002457,0.6237288135593221,0.041726356556865074,0.041726356556865074,0.0389268805891636,0.00931484164769199,0.02961203894147161,0.02961203894147161,0.001,10,10,0.10332536350859811,0.10332536350859811,0.8983257400259823,2000,7308,4786,1361,222,0.8474217311233886,0.9507470946319867
7,0.8392604876850316,0.7971454880294659,0.9236303265080243,1,0.15994735383762815,0.15994735383762815,0.0,0.0,0.8330623306233063,0.8330623306233063,0.0,0.0,10860,5421,0.2,1937,372,266,42,0.5949017199017199,0.6305084745762712,0.03560675467455132,0.03560675467455132,0.03498158863755918,0.008693852204512523,0.026287736433046657,0.026287736433046657,0.001,10,10,0.09798680392702408,0.09798680392702408,0.8992361841638925,2000,7338,4789,1319,218,0.8540515653775322,0.9520383693045563
8,0.839199066396413,0.7971454880294659,0.9234458586976573,1,0.16071058270546762,0.16071058270546762,0.0,0.0,0.8384785005512679,0.8384785005512679,0.0,0.0,10860,5421,0.2,1955,370,248,45,0.6004299754299754,0.6271186440677966,0.026688668637821156,0.026688668637821156,0.03261441346659653,0.00931484164769199,0.02329957181890454,0.02329957181890454,0.001,10,10,0.09374954774811683,0.09374954774811683,0.8996206900949942,2000,7356,4786,1301,220,0.857366482504604,0.9511160302527208
9,0.8396290154167434,0.7971454880294659,0.9247371333702269,1,0.16025729699820168,0.16025729699820168,0.0,0.0,0.8387273724629731,0.8387273724629731,0.0,0.0,10860,5421,0.2,1951,366,252,42,0.5992014742014742,0.6203389830508474,0.021137508849373265,0.021137508849373265,0.03314045239347712,0.008693852204512523,0.024446600188964596,0.024446600188964596,0.001,10,10,0.09430172818821014,0.09430172818821014,0.900043596436258,2000,7352,4789,1305,224,0.8566298342541436,0.9509315624423538
