,accuracy,accuracy_0,accuracy_1,alpha,calibration_0,calibration_1,calibration_gap_0,calibration_gap_1,count_0,count_1,dropout_rate,false_neg_0,false_neg_1,false_pos_0,false_pos_1,fn_0,fn_1,fn_gap_0,fn_gap_1,fp_0,fp_1,fp_gap_0,fp_gap_1,learning_rate,n_h,n_h_adv,parity_gap_0,parity_gap_1,roc_auc,total_num_iters,true_neg_0,true_neg_1,true_pos_0,true_pos_1,y_hat_0,y_hat_1
0,0.579571279405442,0.571086556169429,0.5965688987271721,10,0.28693009118541035,0.11219038368139873,0.17473970750401163,0.17473970750401163,10860,5421,0.5,2312,359,2346,1828,0.7100737100737101,0.6084745762711864,0.10159913380252372,0.10159913380252372,0.30852183061546556,0.3783895673773546,0.06986773676188901,0.06986773676188901,0.01,10,4,0.07687262854399868,0.07687262854399868,0.4571728265190117,200,5258,3003,944,231,0.6970534069981584,0.6201807784541598
1,0.8168417173392297,0.7722836095764273,0.9061058845231507,10,0.8023166023166023,0.9354838709677419,0.1331672686511396,0.1331672686511396,10860,5421,0.5,2217,503,256,6,0.6808968058968059,0.8525423728813559,0.17164556698455002,0.17164556698455002,0.033666491320357705,0.001241978886358932,0.03242451243399877,0.03242451243399877,0.01,10,4,0.10208942917913866,0.10208942917913866,0.8427439534252058,200,7348,4825,1039,87,0.8807550644567219,0.9828444936358606
