,accuracy,accuracy_0,accuracy_1,alpha,calibration_neg_0,calibration_neg_1,calibration_neg_gap_0,calibration_neg_gap_1,calibration_pos_0,calibration_pos_1,calibration_pos_gap_0,calibration_pos_gap_1,count_0,count_1,dropout_rate,false_neg_0,false_neg_1,false_pos_0,false_pos_1,fn_0,fn_1,fn_gap_0,fn_gap_1,fp_0,fp_1,fp_gap_0,fp_gap_1,learning_rate,n_h,n_h_adv,parity_gap_0,parity_gap_1,roc_auc,total_num_iters,true_neg_0,true_neg_1,true_pos_0,true_pos_1,y_hat_0,y_hat_1
0,0.23622627602727106,0.2998158379373849,0.10883600811658366,1.5,,,,,0.23622627602727106,0.23622627602727106,0.0,0.0,10860,5421,0.1,0,0,7604,4831,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0001,10,10,0.0,0.0,0.5554656548947925,4000,0,0,3256,590,0.0,0.0
1,0.23690191020207604,0.3,0.11049621840988748,1.5,0.07692307692307693,0.07692307692307693,0.0,0.0,0.23635357757560857,0.23635357757560857,0.0,0.0,10860,5421,0.1,1,0,7601,4822,0.0003071253071253071,0.0,0.0003071253071253071,0.0003071253071253071,0.9996054708048395,0.9981370316704616,0.0014684391343778858,0.0014684391343778858,0.0001,10,10,0.0012918861680736161,0.0012918861680736161,0.5816946823429833,4000,3,9,3255,590,0.00036832412523020257,0.0016602102933038186
2,0.2677353970886309,0.314548802946593,0.17395314517616675,1.5,0.08019639934533551,0.08019639934533551,0.0,0.0,0.24231014677728144,0.24231014677728144,0.0,0.0,10860,5421,0.1,25,24,7419,4454,0.007678132678132678,0.04067796610169491,0.03299983342356223,0.03299983342356223,0.9756706996317728,0.9219623266404471,0.05370837299132569,0.05370837299132569,0.0001,10,10,0.05463457538261784,0.05463457538261784,0.6348777449288563,4000,185,377,3231,566,0.019337016574585635,0.07397159195720347
3,0.49395000307106446,0.47154696132596685,0.5388304740822727,1.5,0.12116287468400144,0.12116287468400144,0.0,0.0,0.29554128269570884,0.29554128269570884,0.0,0.0,10860,5421,0.1,518,153,5221,2347,0.1590909090909091,0.2593220338983051,0.10023112480739602,0.10023112480739602,0.686612309310889,0.4858207410474022,0.20079156826348682,0.20079156826348682,0.0001,10,10,0.21931454411481438,0.21931454411481438,0.688331230876899,4000,2383,2484,2738,437,0.26712707182320444,0.4864416159380188
4,0.7132240034395921,0.6704419889502763,0.7989300866998709,1.5,0.1577648510488278,0.1577648510488278,0.0,0.0,0.4166160081053698,0.4166160081053698,0.0,0.0,10860,5421,0.1,1462,328,2117,762,0.449017199017199,0.5559322033898305,0.10691500437263152,0.10691500437263152,0.2784061020515518,0.15773131856758435,0.12067478348396746,0.12067478348396746,0.0001,10,10,0.17123387562792947,0.17123387562792947,0.7237335026171453,4000,5487,4069,1794,262,0.6398710865561694,0.8111049621840989
5,0.7766107732940237,0.73195211786372,0.866076369673492,1.5,0.16949661908339594,0.16949661908339594,0.0,0.0,0.5351733423089868,0.5351733423089868,0.0,0.0,10860,5421,0.1,1862,394,1049,332,0.5718673218673219,0.6677966101694915,0.09592928830216962,0.09592928830216962,0.1379537085744345,0.0687228317118609,0.0692308768625736,0.0692308768625736,0.0001,10,10,0.1275549556105222,0.1275549556105222,0.7588294492776897,4000,6555,4499,1394,196,0.7750460405156537,0.902600996126176
6,0.7936858915300044,0.7515653775322284,0.8780667773473528,1.5,0.17087322309254424,0.17087322309254424,0.0,0.0,0.5976734857601284,0.5976734857601284,0.0,0.0,10860,5421,0.1,1922,434,776,227,0.5902948402948403,0.735593220338983,0.14529838004414275,0.14529838004414275,0.1020515518148343,0.04698820120057959,0.055063350614254714,0.055063350614254714,0.0001,10,10,0.12363980468833602,0.12363980468833602,0.7840823974736232,4000,6828,4604,1334,156,0.8057090239410681,0.9293488286294042
7,0.8073828388919599,0.7652854511970534,0.8917173953145177,1.5,0.1659121937199109,0.1659121937199109,0.0,0.0,0.6501692047377327,0.6501692047377327,0.0,0.0,10860,5421,0.1,1894,415,655,172,0.5816953316953317,0.7033898305084746,0.12169449881314287,0.12169449881314287,0.08613887427669648,0.03560339474228938,0.050535479534407096,0.050535479534407096,0.0001,10,10,0.12171710994994911,0.12171710994994911,0.807532512800311,4000,6949,4659,1362,175,0.8142725598526703,0.9359896698026194
8,0.8167188747619925,0.7734806629834254,0.9033388673676443,1.5,0.16272928413389479,0.16272928413389479,0.0,0.0,0.6898678414096916,0.6898678414096916,0.0,0.0,10860,5421,0.1,1864,416,596,108,0.5724815724815725,0.7050847457627119,0.13260317328113935,0.13260317328113935,0.07837980010520779,0.022355619954460774,0.05602418015074701,0.05602418015074701,0.0001,10,10,0.13103716771589102,0.13103716771589102,0.8172929812246772,4000,7008,4723,1392,174,0.8169429097605894,0.9479800774764804
9,0.8216325778514834,0.7794659300184162,0.9061058845231507,1.5,0.16108384894388736,0.16108384894388736,0.0,0.0,0.7121621621621622,0.7121621621621622,0.0,0.0,10860,5421,0.1,1842,423,553,86,0.5657248157248157,0.7169491525423729,0.1512243368175572,0.1512243368175572,0.07272488164124145,0.01780169737114469,0.054923184270096764,0.054923184270096764,0.0001,10,10,0.13445303255907803,0.13445303255907803,0.8262425977537695,4000,7051,4745,1414,167,0.8188766114180479,0.9533296439771259
10,0.8250107487255083,0.783609576427256,0.9079505626268216,1.5,0.1592976969007677,0.1592976969007677,0.0,0.0,0.7252598282873927,0.7252598282873927,0.0,0.0,10860,5421,0.1,1822,419,528,80,0.5595823095823096,0.7101694915254237,0.15058718194311416,0.15058718194311416,0.06943713834823777,0.016559718484785758,0.05287741986345201,0.05287741986345201,0.0001,10,10,0.1343615630232745,0.1343615630232745,0.8393927570532657,4000,7076,4751,1434,171,0.8193370165745857,0.9536985795978602
11,0.8285731834653891,0.7877532228360957,0.9103486441615938,1.5,0.15679715302491104,0.15679715302491104,0.0,0.0,0.7364410578216046,0.7364410578216046,0.0,0.0,10860,5421,0.1,1797,406,508,80,0.5519041769041769,0.688135593220339,0.1362314163161621,0.1362314163161621,0.06680694371383482,0.016559718484785758,0.050247225229049064,0.050247225229049064,0.0001,10,10,0.13242388664504012,0.13242388664504012,0.8472778050647558,4000,7096,4751,1459,184,0.8188766114180479,0.951300498063088
