,accuracy,accuracy_0,accuracy_1,alpha,calibration_neg_0,calibration_neg_1,calibration_neg_gap_0,calibration_neg_gap_1,calibration_pos_0,calibration_pos_1,calibration_pos_gap_0,calibration_pos_gap_1,count_0,count_1,dropout_rate,false_neg_0,false_neg_1,false_pos_0,false_pos_1,fn_0,fn_1,fn_gap_0,fn_gap_1,fp_0,fp_1,fp_gap_0,fp_gap_1,learning_rate,n_h,n_h_adv,parity_gap_0,parity_gap_1,roc_auc,total_num_iters,true_neg_0,true_neg_1,true_pos_0,true_pos_1,y_hat_0,y_hat_1
0,0.27455316012529946,0.322744014732965,0.17801143700424277,1,0.3583106267029973,0.3583106267029973,0.0,0.0,0.21713189857234177,0.21713189857234177,0.0,0.0,10860,5421,0.2,711,78,6644,4378,0.21836609336609336,0.13220338983050847,0.08616270353558489,0.08616270353558489,0.8737506575486585,0.9062305940799006,0.03247993653124204,0.03247993653124204,0.001,10,10,0.05591499600999185,0.05591499600999185,0.42108138607812107,2000,960,453,2545,512,0.15386740331491713,0.09795240730492528
1,0.80603157054235,0.7556169429097606,0.9070282235749861,1,0.195496619182039,0.195496619182039,0.0,0.0,0.8282442748091603,0.8282442748091603,0.0,0.0,10860,5421,0.2,2487,491,167,13,0.7638206388206388,0.8322033898305085,0.06838275100986968,0.06838275100986968,0.021962125197264596,0.0026909542537776857,0.01927117094348691,0.01927117094348691,0.001,10,10,0.06552745054275322,0.06552745054275322,0.8241139939123902,2000,7437,4818,769,99,0.9138121546961326,0.9793396052388859
2,0.8339168355752103,0.7923572744014733,0.9171739531451761,1,0.15829763326076268,0.15829763326076268,0.0,0.0,0.7796278158667973,0.7796278158667973,0.0,0.0,10860,5421,0.2,1842,412,413,37,0.5657248157248157,0.6983050847457627,0.132580269020947,0.132580269020947,0.05431351920042083,0.007658869799213414,0.046654649401207414,0.046654649401207414,0.001,10,10,0.12857146496997052,0.12857146496997052,0.8731119868035574,2000,7191,4794,1414,178,0.831767955801105,0.9603394207710755
3,0.8382163257785148,0.7977900552486188,0.9192030990592142,1,0.1551614946168461,0.1551614946168461,0.0,0.0,0.7927536231884058,0.7927536231884058,0.0,0.0,10860,5421,0.2,1823,382,373,56,0.5598894348894349,0.6474576271186441,0.0875681922292092,0.0875681922292092,0.04905312993161494,0.011591802939350032,0.037461326992264905,0.037461326992264905,0.001,10,10,0.11759884060452452,0.11759884060452452,0.8797593560356809,2000,7231,4775,1433,208,0.8337016574585635,0.951300498063088
4,0.8377249554695657,0.7968692449355432,0.9195720346799483,1,0.1584234391349843,0.1584234391349843,0.0,0.0,0.8093525179856115,0.8093525179856115,0.0,0.0,10860,5421,0.2,1890,381,316,55,0.5804668304668305,0.6457627118644068,0.06529588139757636,0.06529588139757636,0.041557075223566546,0.011384806458290209,0.030172268765276337,0.030172268765276337,0.001,10,10,0.10618079272238823,0.10618079272238823,0.883590991408052,2000,7288,4776,1366,209,0.8451197053406998,0.951300498063088
5,0.8392604876850316,0.798158379373849,0.9216011805939863,1,0.15938107132944768,0.15938107132944768,0.0,0.0,0.8287854467629748,0.8287854467629748,0.0,0.0,10860,5421,0.2,1923,374,269,51,0.5906019656019657,0.6338983050847458,0.04329633948278011,0.04329633948278011,0.03537611783271962,0.010556820534050921,0.024819297298668698,0.024819297298668698,0.001,10,10,0.09826090678668287,0.09826090678668287,0.888679437808795,2000,7335,4780,1333,216,0.8524861878453038,0.9507470946319867
6,0.8390762238191757,0.7976058931860037,0.9221545840250877,1,0.16115445694952704,0.16115445694952704,0.0,0.0,0.8409343715239155,0.8409343715239155,0.0,0.0,10860,5421,0.2,1954,380,244,42,0.6001228501228502,0.6440677966101694,0.04394494648731928,0.04394494648731928,0.03208837453971594,0.008693852204512523,0.023394522335203418,0.023394522335203418,0.001,10,10,0.0958713861889664,0.0958713861889664,0.8903520354726533,2000,7360,4789,1302,210,0.8576427255985267,0.9535141117874931
7,0.838523432221608,0.796316758747698,0.9230769230769231,1,0.16181542281694028,0.16181542281694028,0.0,0.0,0.8412787436904094,0.8412787436904094,0.0,0.0,10860,5421,0.2,1972,374,240,43,0.6056511056511057,0.6338983050847458,0.02824719943364007,0.02824719943364007,0.03156233561283535,0.008900848685572345,0.022661486927263004,0.022661486927263004,0.001,10,10,0.0925543288276306,0.0925543288276306,0.8925827616136411,2000,7364,4788,1284,216,0.8596685082872928,0.9522228371149234
8,0.837847798046803,0.7952117863720074,0.9232613908872902,1,0.1623578076525336,0.1623578076525336,0.0,0.0,0.839527027027027,0.839527027027027,0.0,0.0,10860,5421,0.2,1980,375,244,41,0.6081081081081081,0.635593220338983,0.02748511223087491,0.02748511223087491,0.03208837453971594,0.008486855723452702,0.02360151881626324,0.02360151881626324,0.001,10,10,0.09273940813350168,0.09273940813350168,0.8938574503173129,2000,7360,4790,1276,215,0.860036832412523,0.9527762405460247
9,0.8387076960874639,0.7964088397790056,0.9234458586976573,1,0.16122124749602817,0.16122124749602817,0.0,0.0,0.8381374722838137,0.8381374722838137,0.0,0.0,10860,5421,0.2,1955,379,256,36,0.6004299754299754,0.6423728813559322,0.04194290592595673,0.04194290592595673,0.033666491320357705,0.0074518733181535915,0.026214618002204114,0.026214618002204114,0.001,10,10,0.09780661658518486,0.09780661658518486,0.8948158714446688,2000,7348,4795,1301,211,0.8566298342541436,0.9544364508393285
10,0.8393833302622689,0.7974217311233885,0.9234458586976573,1,0.15931168470718846,0.15931168470718846,0.0,0.0,0.8293204922418406,0.8293204922418406,0.0,0.0,10860,5421,0.2,1920,376,280,39,0.5896805896805897,0.6372881355932203,0.04760754591263061,0.04760754591263061,0.03682272488164124,0.008072862761333057,0.02874986212030818,0.02874986212030818,0.001,10,10,0.1021325905701278,0.1021325905701278,0.8954427714704085,2000,7324,4792,1336,214,0.8511970534069981,0.9533296439771259
11,0.836496529697193,0.7925414364640884,0.9245526655598598,1,0.16251122315077007,0.16251122315077007,0.0,0.0,0.8285238623751388,0.8285238623751388,0.0,0.0,10860,5421,0.2,1971,382,282,27,0.6053439803439803,0.6474576271186441,0.04211364677466378,0.04211364677466378,0.03708574434508154,0.005588904988615194,0.03149683935646634,0.03149683935646634,0.001,10,10,0.1009410406226654,0.1009410406226654,0.8981163621293545,2000,7322,4804,1285,208,0.8557090239410682,0.9566500645637336
12,0.8361894232540998,0.7932780847145487,0.9221545840250877,1,0.16354367594378616,0.16354367594378616,0.0,0.0,0.8339943342776204,0.8339943342776204,0.0,0.0,10860,5421,0.2,1981,393,264,29,0.6084152334152334,0.6661016949152543,0.05768646150002088,0.05768646150002088,0.034718569174118884,0.006002897950734837,0.028715671223384046,0.028715671223384046,0.001,10,10,0.10002298203935789,0.10002298203935789,0.8957814227325829,2000,7340,4802,1275,197,0.8582872928176796,0.9583102748570375
13,0.8337325717093544,0.7891344383057091,0.9230769230769231,1,0.1657504123144585,0.1657504123144585,0.0,0.0,0.8293811451706189,0.8293811451706189,0.0,0.0,10860,5421,0.2,2025,387,265,30,0.6219287469287469,0.6559322033898305,0.0340034564610836,0.0340034564610836,0.034850078905839035,0.00620989443179466,0.028640184474044376,0.028640184474044376,0.001,10,10,0.09477222302056365,0.09477222302056365,0.8957462737592736,2000,7339,4801,1231,203,0.8622467771639042,0.9570190001844678
14,0.8325041459369817,0.7876611418047882,0.9223390518354547,1,0.16735197368421054,0.16735197368421054,0.0,0.0,0.8312611012433393,0.8312611012433393,0.0,0.0,10860,5421,0.2,2052,390,254,31,0.6302211302211302,0.6610169491525424,0.030795818931412144,0.030795818931412144,0.03340347185691741,0.006416890912854482,0.026986580944062928,0.026986580944062928,0.001,10,10,0.09164207945161085,0.09164207945161085,0.8938740315997843,2000,7350,4800,1204,200,0.8657458563535911,0.957387935805202
15,0.8298630305263804,0.7849907918968693,0.9197565024903155,1,0.16943703399685342,0.16943703399685342,0.0,0.0,0.8237063778580024,0.8237063778580024,0.0,0.0,10860,5421,0.2,2075,402,260,33,0.6372850122850123,0.6813559322033899,0.04407091991837753,0.04407091991837753,0.0341925302472383,0.0068308838749741255,0.027361646372264174,0.027361646372264174,0.001,10,10,0.09192138002305339,0.09192138002305339,0.8935314493400002,2000,7344,4798,1181,188,0.8673112338858195,0.9592326139088729
16,0.8317056691849395,0.7877532228360957,0.9197565024903155,1,0.16845632993639287,0.16845632993639287,0.0,0.0,0.8331325301204819,0.8331325301204819,0.0,0.0,10860,5421,0.2,2062,401,243,34,0.6332923832923832,0.6796610169491526,0.046368633656769354,0.046368633656769354,0.03195686480799579,0.007037880356033948,0.02491898445196184,0.02491898445196184,0.001,10,10,0.091184120277089,0.091184120277089,0.892566253514636,2000,7361,4797,1194,189,0.8676795580110497,0.9588636782881387
17,0.8308457711442786,0.7859116022099447,0.920863309352518,1,0.16925179364537069,0.16925179364537069,0.0,0.0,0.8317132442284325,0.8317132442284325,0.0,0.0,10860,5421,0.2,2076,401,249,28,0.6375921375921376,0.6796610169491526,0.04206887935701498,0.04206887935701498,0.03274592319831668,0.005795901469675016,0.026950021728641662,0.026950021728641662,0.001,10,10,0.09155427888883105,0.09155427888883105,0.8930271943487309,2000,7355,4803,1180,189,0.8684162062615102,0.9599704851503412
18,0.8297401879491432,0.7849907918968693,0.9193875668695812,1,0.16955064633062034,0.16955064633062034,0.0,0.0,0.8234939759036145,0.8234939759036145,0.0,0.0,10860,5421,0.2,2077,402,258,35,0.6378992628992629,0.6813559322033899,0.04345666930412695,0.04345666930412695,0.033929510783798,0.007244876837093769,0.02668463394670423,0.02668463394670423,0.001,10,10,0.091184120277089,0.091184120277089,0.8924358928518782,2000,7346,4796,1179,188,0.8676795580110497,0.9588636782881387
19,0.828757447331245,0.7831491712707183,0.9201254381110496,1,0.17072837736364257,0.17072837736364257,0.0,0.0,0.8241421568627451,0.8241421568627451,0.0,0.0,10860,5421,0.2,2099,402,256,31,0.6446560196560197,0.6813559322033899,0.03669991254737015,0.03669991254737015,0.033666491320357705,0.006416890912854482,0.027249600407503224,0.027249600407503224,0.001,10,10,0.08971204676717615,0.08971204676717615,0.8922633680578426,2000,7348,4800,1157,188,0.8698895027624309,0.9596015495296071
