,accuracy,accuracy_0,accuracy_1,alpha,calibration_0,calibration_1,calibration_gap_0,calibration_gap_1,count_0,count_1,dropout_rate,false_neg_0,false_neg_1,false_pos_0,false_pos_1,fn_0,fn_1,fn_gap_0,fn_gap_1,fp_0,fp_1,fp_gap_0,fp_gap_1,learning_rate,n_h,n_h_adv,parity_gap_0,parity_gap_1,roc_auc,total_num_iters,true_neg_0,true_neg_1,true_pos_0,true_pos_1,y_hat_0,y_hat_1
0,0.754499109391315,0.6978821362799263,0.8679210477771628,10,0.45098039215686275,0.10126582278481013,0.34971456937205264,0.34971456937205264,10860,5421,0.5,3141,574,140,142,0.9646805896805897,0.9728813559322034,0.0082007662516137,0.0082007662516137,0.01841136244082062,0.029393500310494723,0.010982137869674103,0.010982137869674103,0.0001,10,4,0.005665251054574938,0.005665251054574938,0.5188572255395243,200,7464,4689,115,16,0.9765193370165746,0.9708540859619996
1,0.7655549413426693,0.7030386740331491,0.8907950562626822,10,0.8974358974358975,0.375,0.5224358974358975,0.5224358974358975,10860,5421,0.5,3221,587,4,5,0.9892506142506142,0.9949152542372881,0.005664639986673881,0.005664639986673881,0.0005260389268805891,0.0010349824052991099,0.0005089434784185207,0.0005089434784185207,0.0001,10,4,0.00211541773805779,0.00211541773805779,0.5761312334278654,200,7600,4826,35,3,0.9964088397790055,0.9985242575170633
