,accuracy,accuracy_0,accuracy_1,alpha,calibration_neg_0,calibration_neg_1,calibration_neg_gap_0,calibration_neg_gap_1,calibration_pos_0,calibration_pos_1,calibration_pos_gap_0,calibration_pos_gap_1,count_0,count_1,dropout_rate,false_neg_0,false_neg_1,false_pos_0,false_pos_1,fn_0,fn_1,fn_gap_0,fn_gap_1,fp_0,fp_1,fp_gap_0,fp_gap_1,learning_rate,n_h,n_h_adv,parity_gap_0,parity_gap_1,roc_auc,total_num_iters,true_neg_0,true_neg_1,true_pos_0,true_pos_1,y_hat_0,y_hat_1
0,0.41956882255389716,0.48020257826887663,0.298099981553219,,0.2457843638221768,0.2457843638221768,0.0,0.0,0.230835734870317,0.230835734870317,0.0,0.0,10860,5421,0.1,1180,263,4465,3542,0.36240786240786244,0.4457627118644068,0.08335484945654437,0.08335484945654437,0.5871909521304577,0.7331815359138895,0.14599058378343177,0.14599058378343177,0.0001,10,,0.11140393252758607,0.11140393252758607,0.479964447472149,4000,3139,1289,2076,327,0.39769797421731123,0.28629404168972516
1,0.7070818745777286,0.671731123388582,0.7779007563180225,,0.22424460431654678,0.22424460431654678,0.0,0.0,0.3061738765224695,0.3061738765224695,0.0,0.0,10860,5421,0.1,2599,518,966,686,0.7982186732186732,0.8779661016949153,0.07974742847624205,0.07974742847624205,0.1270384008416623,0.14199958600703788,0.01496118516537559,0.01496118516537559,0.0001,10,,0.009620913553899824,0.009620913553899824,0.5627584500243701,4000,6638,4145,657,72,0.8505524861878453,0.8601733997417451
2,0.7657392052085252,0.7042357274401473,0.8889503781590112,,0.231114715239224,0.231114715239224,0.0,0.0,0.564,0.564,0.0,0.0,10860,5421,0.1,3132,573,80,29,0.961916461916462,0.9711864406779661,0.00926997876150415,0.00926997876150415,0.010520778537611783,0.006002897950734837,0.004517880586876946,0.004517880586876946,0.0001,10,,0.010299011109854095,0.010299011109854095,0.6635620672112772,4000,7524,4802,124,17,0.9812154696132597,0.9915144807231138
3,0.7705300657207789,0.7102209944751381,0.8913484596937834,,0.2297272105884546,0.2297272105884546,0.0,0.0,0.7925531914893617,0.7925531914893617,0.0,0.0,10860,5421,0.1,3120,577,27,12,0.9582309582309583,0.9779661016949153,0.019735143463956994,0.019735143463956994,0.0035507627564439767,0.002483957772717864,0.001066804983726113,0.001066804983726113,0.0001,10,,0.010397512843953516,0.010397512843953516,0.7619365578804898,4000,7577,4819,136,13,0.9849907918968692,0.9953883047408227
4,0.7798661015908114,0.7233885819521179,0.8930086699870873,,0.22203379184724578,0.22203379184724578,0.0,0.0,0.8638888888888889,0.8638888888888889,0.0,0.0,10860,5421,0.1,2965,570,39,10,0.9106265356265356,0.9661016949152542,0.0554751592887186,0.0554751592887186,0.005128879537085744,0.0020699648105982197,0.0030589147264875245,0.0030589147264875245,0.0001,10,,0.024852706020478954,0.024852706020478954,0.818303425341678,4000,7565,4821,291,20,0.9696132596685083,0.9944659656889873
5,0.790184878078742,0.7368324125230202,0.8970669618151632,,0.21297180319521355,0.21297180319521355,0.0,0.0,0.8771929824561403,0.8771929824561403,0.0,0.0,10860,5421,0.1,2795,551,63,7,0.8584152334152334,0.9338983050847458,0.0754830716695124,0.0754830716695124,0.00828511309836928,0.001448975367418754,0.006836137730950526,0.006836137730950526,0.0001,10,,0.03976494112827034,0.03976494112827034,0.8425812456704138,4000,7541,4824,461,39,0.9517495395948434,0.9915144807231138
6,0.7992138075056815,0.7497237569060774,0.8983582364877329,,0.20328887737925677,0.20328887737925677,0.0,0.0,0.8455089820359282,0.8455089820359282,0.0,0.0,10860,5421,0.1,2602,538,116,13,0.7991400491400491,0.911864406779661,0.11272435763961186,0.11272435763961186,0.015255128879537085,0.0026909542537776857,0.0125641746257594,0.0125641746257594,0.0001,10,,0.058911986432953034,0.058911986432953034,0.8573350951730068,4000,7488,4818,654,52,0.929097605893186,0.988009592326139
7,0.8088569498188072,0.7628913443830571,0.9009407858328722,,0.19346353652922996,0.19346353652922996,0.0,0.0,0.8417132216014898,0.8417132216014898,0.0,0.0,10860,5421,0.1,2422,520,153,17,0.7438574938574939,0.8813559322033898,0.13749843834589592,0.13749843834589592,0.020120988953182536,0.003518940178016974,0.01660204877516556,0.01660204877516556,0.0001,10,,0.07483527839861559,0.07483527839861559,0.8657368811841336,4000,7451,4814,834,70,0.9091160220994475,0.9839513004980631
8,0.8145691296603402,0.7699815837937385,0.9038922707987456,,0.18650952190704487,0.18650952190704487,0.0,0.0,0.8273950910530483,0.8273950910530483,0.0,0.0,10860,5421,0.1,2296,505,202,16,0.7051597051597052,0.8559322033898306,0.1507724982301254,0.1507724982301254,0.026564965807469754,0.0033119436969571516,0.0232530221105126,0.0232530221105126,0.0001,10,,0.08836690953229764,0.08836690953229764,0.8739766912751298,4000,7402,4815,960,85,0.8930018416206261,0.9813687511529238
9,0.8192371475953566,0.7767034990791897,0.9044456742298469,,0.18001618122977348,0.18001618122977348,0.0,0.0,0.8115942028985508,0.8115942028985508,0.0,0.0,10860,5421,0.1,2174,496,251,22,0.6676904176904177,0.8406779661016949,0.17298754841127717,0.17298754841127717,0.03300894266175697,0.004553922583316084,0.028455020078440883,0.028455020078440883,0.0001,10,,0.10134574873038249,0.10134574873038249,0.8773408411205769,4000,7353,4809,1082,94,0.877255985267035,0.9786017339974175
10,0.8213868926970088,0.7791896869244935,0.9059214167127836,,0.1757979990471653,0.1757979990471653,0.0,0.0,0.7953400503778337,0.7953400503778337,0.0,0.0,10860,5421,0.1,2095,488,303,22,0.6434275184275184,0.8271186440677966,0.18369112564027812,0.18369112564027812,0.03984744871120463,0.004553922583316084,0.035293526127888546,0.035293526127888546,0.0001,10,,0.11193262134873494,0.11193262134873494,0.8809108246919343,4000,7301,4809,1161,102,0.8651933701657458,0.9771259915144808
