,accuracy,accuracy_0,accuracy_1,accuracy_2,accuracy_3,accuracy_4,alpha,calibration_neg_0,calibration_neg_1,calibration_neg_2,calibration_neg_3,calibration_neg_4,calibration_neg_gap_0,calibration_neg_gap_1,calibration_neg_gap_2,calibration_neg_gap_3,calibration_neg_gap_4,calibration_pos_0,calibration_pos_1,calibration_pos_2,calibration_pos_3,calibration_pos_4,calibration_pos_gap_0,calibration_pos_gap_1,calibration_pos_gap_2,calibration_pos_gap_3,calibration_pos_gap_4,count_0,count_1,count_2,count_3,count_4,dropout_rate,false_neg_0,false_neg_1,false_neg_2,false_neg_3,false_neg_4,false_pos_0,false_pos_1,false_pos_2,false_pos_3,false_pos_4,fn_0,fn_1,fn_2,fn_3,fn_4,fn_gap_0,fn_gap_1,fn_gap_2,fn_gap_3,fn_gap_4,fp_0,fp_1,fp_2,fp_3,fp_4,fp_gap_0,fp_gap_1,fp_gap_2,fp_gap_3,fp_gap_4,learning_rate,n_h,n_h_adv,parity_gap_0,parity_gap_1,parity_gap_2,parity_gap_3,parity_gap_4,roc_auc,total_num_iters,true_neg_0,true_neg_1,true_neg_2,true_neg_3,true_neg_4,true_pos_0,true_pos_1,true_pos_2,true_pos_3,true_pos_4,y_hat_0,y_hat_1,y_hat_2,y_hat_3,y_hat_4
0,0.7640194091272035,0.7501075577226445,0.8853299167200512,0.7229166666666667,0.8805031446540881,0.8074074074074075,0.5,0.23597369876482516,0.23597369876482516,0.23597369876482516,0.23597369876482516,0.23597369876482516,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,3484,179,133,19,25,1,0,0,0,1,0.9982808022922636,1.0,1.0,1.0,1.0,0.0017191977077364307,0.0017167203755562577,0.0017091609626377346,0.0017070403316125082,0.0017070526596245639,9.563886763580719e-05,0.0,0.0,0.0,0.00909090909090909,3.8459028145969956e-05,9.642998407251414e-05,9.513302909320853e-05,9.50403733611897e-05,0.008996784613967771,0.0001,10,10,7.367051438234018e-05,0.0005434782608695343,0.0005062970698057612,0.0004962163503287043,0.0069738634956025836,0.38661934414650406,4000,10455,1382,347,140,109,6,0,0,0,0,0.9994980639609924,1.0,1.0,1.0,0.9925925925925926
1,0.7641422517044407,0.7501075577226445,0.8853299167200512,0.725,0.8805031446540881,0.8148148148148148,0.5,0.2359447004608295,0.2359447004608295,0.2359447004608295,0.2359447004608295,0.2359447004608295,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,3485,179,132,19,25,0,0,0,0,0,0.998567335243553,1.0,0.9924812030075187,1.0,1.0,5.9883014444150895e-05,0.0014404481281108383,0.006094496190283127,0.0014323258961054242,0.0014323362401673645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,10,10,6.973978247692969e-05,0.00040760869565215074,0.0017668976647047252,0.00037216226274661146,0.0003716090672611916,0.6691684539114576,4000,10456,1382,347,140,110,5,0,1,0,0,0.9996414742578517,1.0,0.9979166666666667,1.0,1.0
2,0.7653092561881948,0.7514699555428079,0.8853299167200512,0.725,0.8805031446540881,0.8148148148148148,0.5,0.23505167322834647,0.23505167322834647,0.23505167322834647,0.23505167322834647,0.23505167322834647,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,3466,179,132,19,25,0,0,0,0,0,0.9931232091690544,1.0,0.9924812030075187,1.0,1.0,0.005504009088942774,0.0068767293173724875,0.0006821531419300975,0.006837953612878311,0.006838002995645298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,10,10,0.0012926580376865227,0.0016983695652174058,0.0005644421239161534,0.0015506760947773257,0.0015483711135885203,0.77389767404126,4000,10456,1382,347,140,110,24,0,1,0,0,0.9982790764376882,1.0,0.9979166666666667,1.0,1.0
3,0.7678889503101775,0.7541230460347053,0.8866111467008329,0.7291666666666666,0.8805031446540881,0.8222222222222222,0.5,0.23303725635331854,0.23303725635331854,0.23303725635331854,0.23303725635331854,0.23303725635331854,0.0,0.0,0.0,0.0,0.0,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,3429,177,129,19,24,0,0,1,0,0,0.9825214899713467,0.9888268156424581,0.9699248120300752,1.0,0.96,0.002672486948760322,0.006322300419213112,0.01263219089624712,0.017460523927309124,0.02254210407561985,0.0,0.0,0.002881844380403458,0.0,0.0,0.00020330609596386573,3.287152358128456e-06,0.002881844380403458,3.239782630024221e-06,3.239620603171732e-06,0.0001,10,10,0.0009478898572069516,0.0032704004540010656,0.006366290108220984,0.004279866021585366,0.0031958379784466917,0.8245874073000716,4000,10456,1382,346,140,110,61,2,4,0,1,0.9956259859457909,0.9987187700192185,0.9895833333333334,1.0,0.9925925925925926
4,0.7687488483508385,0.7549835078158612,0.8866111467008329,0.7333333333333333,0.8805031446540881,0.8222222222222222,0.5,0.23237436720582788,0.23237436720582788,0.23237436720582788,0.23237436720582788,0.23237436720582788,0.0,0.0,0.0,0.0,0.0,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,3416,177,128,19,24,1,0,0,0,0,0.9787965616045845,0.9888268156424581,0.9624060150375939,1.0,0.96,0.005024633573519677,0.010051709048065627,0.016447805803013194,0.02116890359889778,0.01883369762261977,9.563886763580719e-05,0.0,0.0,0.0,0.0,9.563886763580719e-05,9.550547247179052e-05,9.422095190212955e-05,9.41291844964954e-05,9.412447694131868e-05,0.0001,10,10,0.0019517619352221738,0.004221487410522862,0.005480270236061013,0.005148244634660681,0.0023287501548371337,0.8442056572492092,4000,10455,1382,347,140,110,74,2,5,0,1,0.9946221138677757,0.9987187700192185,0.9895833333333334,1.0,0.9925925925925926
5,0.7763036668509306,0.7628710741431235,0.8904548366431775,0.75,0.8805031446540881,0.8148148148148148,0.5,0.22609183228459287,0.22609183228459287,0.22609183228459287,0.22609183228459287,0.22609183228459287,0.0,0.0,0.0,0.0,0.0,0.9434782608695652,0.9434782608695652,0.9434782608695652,0.9434782608695652,0.9434782608695652,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,3295,171,119,19,25,12,0,1,0,0,0.9441260744985673,0.9553072625698324,0.8947368421052632,1.0,1.0,0.0009397761256193515,0.011238544187473942,0.04946034746921446,0.055870665439312406,0.05587106892962601,0.0011476664116296864,0.0,0.002881844380403458,0.0,0.0,0.0009443603156658206,0.0011493528220196147,0.0017511929575779034,0.001132789996587969,0.001132733343898996,0.0001,10,10,0.004992858658557919,0.009956601816004218,0.017643266248971612,0.01426622007195133,0.014245014245014231,0.8604338294963242,4000,10444,1382,346,140,110,195,8,14,0,0,0.985157034275061,0.9948750800768738,0.96875,1.0,1.0
6,0.7966341133836988,0.78452602896888,0.8942985265855221,0.7895833333333333,0.8805031446540881,0.8444444444444444,0.5,0.207526605975125,0.207526605975125,0.207526605975125,0.207526605975125,0.207526605975125,0.0,0.0,0.0,0.0,0.0,0.8916544655929722,0.8916544655929722,0.8916544655929722,0.8916544655929722,0.8916544655929722,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,2939,161,97,19,21,66,4,4,0,0,0.8421203438395416,0.8994413407821229,0.7293233082706767,1.0,0.84,0.026555922766112516,0.05745909540805205,0.11313378525490281,0.1576999583868628,0.002309919127370441,0.006312165263963275,0.002894356005788712,0.011527377521613832,0.0,0.0,0.0028542674151111917,0.0034221537867819758,0.0052666094369540435,0.006267629479667691,0.006267316025219313,0.0001,10,10,0.01597655195583092,0.030811361515750813,0.042639706347699535,0.0423644709093165,0.01242412981543417,0.8689446379624384,4000,10390,1378,343,140,110,551,18,36,0,4,0.9557579234189014,0.985906470211403,0.9166666666666666,1.0,0.9703703703703703
7,0.8134021251765862,0.8035278933027391,0.8981422165278667,0.7916666666666666,0.8805031446540881,0.8518518518518519,0.5,0.18943750413113888,0.18943750413113888,0.18943750413113888,0.18943750413113888,0.18943750413113888,0.0,0.0,0.0,0.0,0.0,0.8506944444444444,0.8506944444444444,0.8506944444444444,0.8506944444444444,0.8506944444444444,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,2589,150,89,19,19,151,9,11,0,1,0.7418338108882522,0.8379888268156425,0.6691729323308271,1.0,0.76,0.06597960519331392,0.09623292526622007,0.07322685621984115,0.25771145616317737,0.01769679271742397,0.014441469013006886,0.006512301013024602,0.03170028818443804,0.0,0.00909090909090909,0.00619740682167213,0.007946108517755903,0.017377095537007115,0.014344880044618286,0.005252342399394002,0.0001,10,10,0.03260726368547262,0.051335978191237475,0.04515734763622559,0.07145515444733908,0.019063545150501682,0.8755668948108949,4000,10305,1373,336,140,109,901,29,44,0,6,0.9245661838520006,0.9756566303651505,0.8854166666666666,1.0,0.9481481481481482
8,0.8232295313555679,0.8132797934891726,0.9045483664317745,0.8125,0.8930817610062893,0.8666666666666667,0.5,0.17662583745009136,0.17662583745009136,0.17662583745009136,0.17662583745009136,0.17662583745009136,0.0,0.0,0.0,0.0,0.0,0.8218085106382979,0.8218085106382979,0.8218085106382979,0.8218085106382979,0.8218085106382979,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,2363,138,75,17,17,241,11,15,0,1,0.6770773638968481,0.770949720670391,0.5639097744360902,0.8947368421052632,0.68,0.0562626426810644,0.09400688625253972,0.11371698869275937,0.21727156157482153,0.002521503404272263,0.023048967100229533,0.007959479015918957,0.043227665706051875,0.0,0.00909090909090909,0.012669343792541005,0.015107571646755207,0.02040349475786967,0.02285053786601242,0.013757574838865166,0.0001,10,10,0.039848531702734724,0.06532932484750587,0.061519444971837256,0.08058600342202027,0.025925925925925908,0.8788106160354173,4000,10215,1371,332,140,109,1127,41,58,2,8,0.9019073569482289,0.9666880204996797,0.8479166666666667,0.9874213836477987,0.9333333333333333
9,0.8286960260426264,0.8194464362541231,0.9064702114029468,0.8125,0.8930817610062893,0.8666666666666667,0.5,0.16865897224512227,0.16865897224512227,0.16865897224512227,0.16865897224512227,0.16865897224512227,0.0,0.0,0.0,0.0,0.0,0.8063768115942029,0.8063768115942029,0.8063768115942029,0.8063768115942029,0.8063768115942029,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,2220,132,70,16,17,298,14,20,1,1,0.6361031518624641,0.7374301675977654,0.5263157894736842,0.8421052631578947,0.68,0.06313180831256548,0.1014550032951761,0.11038141363297871,0.2055644772852916,0.04344953733152557,0.028500382555470542,0.010130246020260492,0.05763688760806916,0.007142857142857143,0.00909090909090909,0.01505337852492719,0.018398141204315002,0.029409409232878873,0.02112085128188981,0.019171547800370687,0.0001,10,10,0.045195985371535574,0.07396596384703225,0.06899919308904501,0.08159130966006845,0.03961352657004835,0.882273145368919,4000,10158,1368,327,139,109,1270,47,63,3,8,0.8875663272622974,0.9609224855861627,0.8270833333333333,0.9748427672955975,0.9333333333333333
10,0.8317056691849395,0.8225297576365983,0.9109545163356823,0.8145833333333333,0.8867924528301887,0.8592592592592593,0.5,0.1632043354408393,0.1632043354408393,0.1632043354408393,0.1632043354408393,0.1632043354408393,0.0,0.0,0.0,0.0,0.0,0.7929025423728814,0.7929025423728814,0.7929025423728814,0.7929025423728814,0.7929025423728814,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,2124,126,64,17,18,351,13,25,1,1,0.6085959885386819,0.7039106145251397,0.48120300751879697,0.8947368421052632,0.72,0.056456706260477274,0.09545603133555713,0.127962316057201,0.28575577316540424,0.11100896367892332,0.033569242540168326,0.009406657018813314,0.07204610951008646,0.007142857142857143,0.00909090909090909,0.0197668763960548,0.024199956008557722,0.03883546699886311,0.02611536093025946,0.02416580766510654,0.0001,10,10,0.04988433514280077,0.08149658454725228,0.08229621542940313,0.09805305301790823,0.05717824848259634,0.8831865377550365,4000,10105,1369,322,139,109,1366,53,69,2,7,0.8768822601462785,0.9577194106342088,0.8041666666666667,0.9811320754716981,0.9407407407407408
11,0.8323198820711258,0.8238204503083322,0.9071108263933376,0.8020833333333334,0.8930817610062893,0.8814814814814815,0.5,0.16187025294404572,0.16187025294404572,0.16187025294404572,0.16187025294404572,0.16187025294404572,0.0,0.0,0.0,0.0,0.0,0.7891191709844559,0.7891191709844559,0.7891191709844559,0.7891191709844559,0.7891191709844559,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,2094,129,69,16,15,363,16,26,1,1,0.6,0.7206703910614525,0.518796992481203,0.8421052631578947,0.6,0.08369678683273518,0.12076174185671273,0.08190666072882025,0.24152316069116475,0.0005970277747969766,0.03471690895179801,0.011577424023154847,0.07492795389048991,0.007142857142857143,0.00909090909090909,0.018727731612973156,0.0231785418262358,0.04055502101210158,0.027279759056131603,0.02533014755751523,0.0001,10,10,0.05289595137684633,0.08434984541681756,0.07105167394468703,0.09430685363724245,0.03737148519757216,0.8857575565587963,4000,10093,1366,321,139,109,1396,50,64,3,10,0.8738706439122329,0.9577194106342088,0.8125,0.9748427672955975,0.9185185185185185
12,0.8348381549044899,0.8256130790190735,0.9109545163356823,0.8229166666666666,0.8930817610062893,0.8814814814814815,0.5,0.15755446240337315,0.15755446240337315,0.15755446240337315,0.15755446240337315,0.15755446240337315,0.0,0.0,0.0,0.0,0.0,0.7820575329107752,0.7820575329107752,0.7820575329107752,0.7820575329107752,0.7820575329107752,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,2026,120,65,16,15,406,19,20,1,1,0.5805157593123209,0.6703910614525139,0.48872180451127817,0.8421052631578947,0.6,0.05751029494115756,0.08997796776466804,0.09232439375658169,0.2611953949118846,0.019075348516111035,0.03882938026013772,0.013748191027496382,0.05763688760806916,0.007142857142857143,0.00909090909090909,0.022076534398348592,0.025094787224032494,0.019180814853549832,0.03133948342298493,0.029389668890882594,0.0001,10,10,0.056572567606285595,0.08406735683647615,0.05910068982975758,0.10181212593596467,0.044865601387340526,0.887937378371693,4000,10050,1363,327,139,109,1464,59,68,3,10,0.8659113724365409,0.9500320307495196,0.8166666666666667,0.9748427672955975,0.9185185185185185
13,0.8359437380996253,0.8269754768392371,0.9122357463164638,0.8166666666666667,0.89937106918239,0.8740740740740741,0.5,0.15614875334554162,0.15614875334554162,0.15614875334554162,0.15614875334554162,0.15614875334554162,0.0,0.0,0.0,0.0,0.0,0.7820451272203552,0.7820451272203552,0.7820451272203552,0.7820451272203552,0.7820451272203552,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,2002,120,64,15,16,411,17,24,1,1,0.5736389684813754,0.6703910614525139,0.48120300751879697,0.7894736842105263,0.64,0.06294566494300002,0.09685518947279781,0.09300605667594963,0.2153990154968366,0.06591659523006121,0.039307574598316755,0.012301013024602027,0.069164265129683,0.007142857142857143,0.00909090909090909,0.023063841085170476,0.02703264119871831,0.030258180245212644,0.03180201638979806,0.029852178725662083,0.0001,10,10,0.057367220336869806,0.08765836942595329,0.06780860388582999,0.09744565611738798,0.05431685866468472,0.887747770465704,4000,10045,1365,323,139,109,1488,59,69,4,9,0.8638319231320809,0.9513132607303011,0.80625,0.9685534591194969,0.9259259259259259
14,0.8369879000061421,0.8279793489172522,0.9135169762972454,0.8208333333333333,0.89937106918239,0.8666666666666667,0.5,0.15499118165784834,0.15499118165784834,0.15499118165784834,0.15499118165784834,0.15499118165784834,0.0,0.0,0.0,0.0,0.0,0.7830009496676164,0.7830009496676164,0.7830009496676164,0.7830009496676164,0.7830009496676164,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,1985,118,62,15,17,414,17,24,1,1,0.5687679083094556,0.659217877094972,0.46616541353383456,0.7894736842105263,0.68,0.05652845524890915,0.09056297211161646,0.10314001565040143,0.22031615092501466,0.11083652026956736,0.03959449120122418,0.012301013024602027,0.069164265129683,0.007142857142857143,0.00909090909090909,0.0233507576880779,0.027319157616133682,0.029975517389506254,0.03208440394328754,0.030134552156486038,0.0001,10,10,0.057516526731587136,0.08780376987995442,0.07064624074425663,0.0988722781245831,0.06321070234113713,0.8888933321707618,4000,10042,1365,323,139,109,1505,61,71,4,8,0.8623978201634878,0.9500320307495196,0.8020833333333334,0.9685534591194969,0.9333333333333333
15,0.8370493212947607,0.8286246952531192,0.9115951313260731,0.8104166666666667,0.8930817610062893,0.8740740740740741,0.5,0.15444397343507135,0.15444397343507135,0.15444397343507135,0.15444397343507135,0.15444397343507135,0.0,0.0,0.0,0.0,0.0,0.7804419370004702,0.7804419370004702,0.7804419370004702,0.7804419370004702,0.7804419370004702,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,1968,120,66,16,16,422,18,25,1,1,0.5638968481375358,0.6703910614525139,0.49624060150375937,0.8421052631578947,0.64,0.07588808272288372,0.1065603138818878,0.0682864649605135,0.2776842384171526,0.07556706520200207,0.04035960214231064,0.013024602026049204,0.07204610951008646,0.007142857142857143,0.00909090909090909,0.023251394166951336,0.027362899546818958,0.03209304783991286,0.03285121324498425,0.030901323108789656,0.0001,10,10,0.061022217540829704,0.08993895008773634,0.06287734953483959,0.10652618126408775,0.05704199182460057,0.8898381934473196,4000,10034,1364,322,139,109,1522,59,67,3,9,0.8606051914527463,0.9506726457399103,0.8083333333333333,0.9748427672955975,0.9259259259259259
16,0.8387076960874639,0.8304173239638606,0.9135169762972454,0.8104166666666667,0.8867924528301887,0.8740740740740741,0.5,0.15356360810906267,0.15356360810906267,0.15356360810906267,0.15356360810906267,0.15356360810906267,0.0,0.0,0.0,0.0,0.0,0.7871939736346516,0.7871939736346516,0.7871939736346516,0.7871939736346516,0.7871939736346516,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,1958,117,66,17,16,407,18,25,1,1,0.5610315186246418,0.6536312849162011,0.49624060150375937,0.8947368421052632,0.64,0.06581494431740098,0.09265847588273468,0.06534545640316802,0.3332564205783414,0.07850444593415218,0.038925019127773526,0.013024602026049204,0.07204610951008646,0.007142857142857143,0.00909090909090909,0.021816811152414226,0.025930317459742103,0.03350636211844481,0.031439275477536825,0.029489455954669872,0.0001,10,10,0.05980716074943082,0.08760949642091187,0.06306721093601664,0.11269143535260617,0.05685618729096986,0.8897764579662398,4000,10049,1364,322,139,109,1532,62,67,2,9,0.8609637171948946,0.948750800768738,0.8083333333333333,0.9811320754716981,0.9259259259259259
17,0.839199066396413,0.8308475548544385,0.9122357463164638,0.8166666666666667,0.8930817610062893,0.8740740740740741,0.5,0.15298692117355955,0.15298692117355955,0.15298692117355955,0.15298692117355955,0.15298692117355955,0.0,0.0,0.0,0.0,0.0,0.7874531835205992,0.7874531835205992,0.7874531835205992,0.7874531835205992,0.7874531835205992,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,1950,119,63,16,16,409,18,25,1,1,0.5587392550143266,0.664804469273743,0.47368421052631576,0.8421052631578947,0.64,0.07246292999661275,0.10615342627522772,0.08568348815756938,0.2828665816027637,0.08074944581378773,0.039116296863045144,0.013024602026049204,0.07204610951008646,0.007142857142857143,0.00909090909090909,0.022008088887685844,0.026121328404685683,0.03331792021464055,0.03162753384652981,0.029677704908552514,0.0001,10,10,0.05966768118447685,0.08984181335821528,0.06874762673248525,0.10708442465820756,0.057599405425492356,0.8910537499103501,4000,10047,1364,322,139,109,1540,60,70,3,9,0.860246665710598,0.9500320307495196,0.8020833333333334,0.9748427672955975,0.9259259259259259
18,0.839199066396413,0.8312777857450165,0.9077514413837284,0.8208333333333333,0.8867924528301887,0.8740740740740741,0.5,0.15303597935958155,0.15303597935958155,0.15303597935958155,0.15303597935958155,0.15303597935958155,0.0,0.0,0.0,0.0,0.0,0.7877225866916588,0.7877225866916588,0.7877225866916588,0.7877225866916588,0.7877225866916588,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,1949,121,62,17,16,404,23,24,1,1,0.5584527220630372,0.6759776536312849,0.46616541353383456,0.8947368421052632,0.64,0.08076021640488118,0.11761931642174217,0.09298444249903326,0.3357287688955185,0.08097681210629115,0.0386381025248661,0.016642547033285094,0.069164265129683,0.007142857142857143,0.00909090909090909,0.018427358814224894,0.02202256888273271,0.030854449019848698,0.031206328356890935,0.029256520484092236,0.0001,10,10,0.05852432954150777,0.08758029447399929,0.06887420099993669,0.11331170579051708,0.05747553573640529,0.8929814755919551,4000,10052,1359,323,139,109,1541,58,71,2,9,0.8605334863043167,0.9481101857783472,0.8020833333333334,0.9811320754716981,0.9259259259259259
19,0.8399975431484552,0.8314929011903055,0.9135169762972454,0.8208333333333333,0.8867924528301887,0.8814814814814815,0.5,0.1524536840616603,0.1524536840616603,0.1524536840616603,0.1524536840616603,0.1524536840616603,0.0,0.0,0.0,0.0,0.0,0.7900888265544647,0.7900888265544647,0.7900888265544647,0.7900888265544647,0.7900888265544647,0.0,0.0,0.0,0.0,0.0,13946,1561,480,159,135,0.1,1944,116,64,17,15,406,19,22,1,1,0.5570200573065902,0.6480446927374302,0.48120300751879697,0.8947368421052632,0.6,0.06223034666303695,0.09110002990856647,0.07636036574758964,0.3372936986703404,0.04253899908237446,0.03882938026013772,0.013748191027496382,0.06340057636887608,0.007142857142857143,0.00909090909090909,0.02166992220642086,0.02510136152874875,0.024944503614356753,0.03134596298824498,0.029396148132088937,0.0001,10,10,0.05988279662976581,0.08721141861404347,0.0599712834630719,0.11362184100947259,0.050315867707172,0.8931252183742355,4000,10050,1363,325,139,109,1546,63,69,2,10,0.8600315502653091,0.9474695707879565,0.8104166666666667,0.9811320754716981,0.9185185185185185
